# Id,y
1336,0
1337,0
1338,0
1339,0
1340,0
1341,1
1342,0
1343,0
1344,2
1345,0
1346,0
1347,2
1348,1
1349,1
1350,2
1351,2
1352,1
1353,1
1354,0
1355,0
1356,0
1357,1
1358,0
1359,0
1360,0
1361,1
1362,0
1363,2
1364,0
1365,0
1366,0
1367,1
1368,2
1369,0
1370,0
1371,2
1372,0
1373,1
1374,1
1375,1
1376,0
1377,0
1378,1
1379,1
1380,0
1381,1
1382,0
1383,0
1384,0
1385,2
1386,1
1387,0
1388,0
1389,1
1390,0
1391,0
1392,0
1393,0
1394,0
1395,1
1396,1
1397,0
1398,0
1399,0
1400,1
1401,0
1402,0
1403,1
1404,0
1405,1
1406,0
1407,0
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,2
1415,0
1416,1
1417,0
1418,0
1419,2
1420,0
1421,0
1422,0
1423,2
1424,0
1425,1
1426,2
1427,2
1428,1
1429,0
1430,0
1431,0
1432,2
1433,0
1434,1
1435,1
1436,0
1437,1
1438,2
1439,0
1440,2
1441,1
1442,0
1443,0
1444,2
1445,1
1446,0
1447,2
1448,0
1449,1
1450,1
1451,0
1452,1
1453,0
1454,0
1455,0
1456,1
1457,1
1458,0
1459,0
1460,2
1461,1
1462,0
1463,0
1464,1
1465,1
1466,0
1467,0
1468,0
1469,0
1470,2
1471,1
1472,0
1473,2
1474,0
1475,0
1476,2
1477,1
1478,1
1479,0
1480,1
1481,0
1482,0
1483,0
1484,0
1485,1
1486,0
1487,0
1488,0
1489,2
1490,0
1491,0
1492,1
1493,0
1494,1
1495,1
1496,1
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,1
1506,0
1507,2
1508,0
1509,2
1510,0
1511,2
1512,0
1513,0
1514,2
1515,0
1516,0
1517,0
1518,0
1519,0
1520,1
1521,2
1522,1
1523,0
1524,0
1525,0
1526,1
1527,0
1528,0
1529,1
1530,1
1531,0
1532,0
1533,0
1534,0
1535,0
1536,0
1537,1
1538,0
1539,0
1540,0
1541,1
1542,0
1543,1
1544,0
1545,0
1546,1
1547,0
1548,1
1549,2
1550,0
1551,1
1552,1
1553,0
1554,1
1555,0
1556,1
1557,1
1558,0
1559,0
1560,1
1561,0
1562,0
1563,2
1564,1
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,1
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,2
1579,2
1580,0
1581,0
1582,0
1583,0
1584,1
1585,0
1586,2
1587,0
1588,0
1589,0
1590,0
1591,1
1592,0
1593,1
1594,2
1595,2
1596,0
1597,0
1598,0
1599,0
1600,1
1601,0
1602,0
1603,2
1604,0
1605,0
1606,1
1607,0
1608,0
1609,0
1610,2
1611,1
1612,1
1613,0
1614,0
1615,0
1616,2
1617,0
1618,0
1619,2
1620,0
1621,0
1622,1
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,1
1631,0
1632,1
1633,0
1634,0
1635,1
1636,0
1637,0
1638,2
1639,0
1640,1
1641,0
1642,0
1643,1
1644,2
1645,0
1646,0
1647,0
1648,1
1649,2
1650,0
1651,0
1652,1
1653,0
1654,1
1655,2
1656,0
1657,2
1658,2
1659,0
1660,1
1661,1
1662,0
1663,2
1664,0
1665,2
1666,1
1667,1
1668,0
1669,0
1670,2
1671,1
1672,1
1673,1
1674,0
1675,2
1676,2
1677,0
1678,0
1679,0
1680,0
1681,2
1682,1
1683,0
1684,0
1685,0
1686,0
1687,1
1688,1
1689,2
1690,1
1691,0
1692,0
1693,2
1694,2
1695,2
1696,2
1697,0
1698,0
1699,0
1700,1
1701,0
1702,0
1703,2
1704,1
1705,0
1706,1
1707,1
1708,1
1709,0
1710,1
1711,0
1712,0
1713,2
1714,1
1715,1
1716,0
1717,0
1718,2
1719,2
1720,0
1721,2
1722,2
1723,0
1724,0
1725,1
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,2
1733,0
1734,2
1735,0
1736,0
1737,2
1738,0
1739,2
1740,0
1741,0
1742,0
1743,2
1744,0
1745,2
1746,0
1747,0
1748,0
1749,1
1750,0
1751,0
1752,1
1753,0
1754,0
1755,1
1756,2
1757,2
1758,1
1759,2
1760,0
1761,1
1762,1
1763,0
1764,0
1765,1
1766,0
1767,1
1768,0
1769,0
1770,0
1771,1
1772,0
1773,1
1774,0
1775,2
1776,2
1777,0
1778,1
1779,1
1780,0
1781,0
1782,2
1783,2
1784,1
1785,1
1786,0
1787,0
1788,0
1789,0
1790,2
1791,1
1792,1
1793,1
1794,0
1795,0
1796,2
1797,2
1798,0
1799,1
1800,0
1801,0
1802,0
1803,0
1804,0
1805,2
1806,0
1807,0
1808,0
1809,0
1810,0
1811,2
1812,0
1813,2
1814,2
1815,0
1816,0
1817,1
1818,0
1819,0
1820,0
1821,1
1822,2
1823,1
1824,2
1825,1
1826,0
1827,0
1828,1
1829,0
1830,0
1831,0
1832,0
1833,1
1834,1
1835,0
1836,1
1837,2
1838,0
1839,1
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,2
1847,0
1848,2
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,2
1857,2
1858,1
1859,0
1860,0
1861,1
1862,1
1863,1
1864,0
1865,0
1866,0
1867,2
1868,0
1869,0
1870,1
1871,1
1872,0
1873,0
1874,0
1875,0
1876,0
1877,2
1878,2
1879,0
1880,0
1881,0
1882,0
1883,1
1884,0
1885,1
1886,0
1887,2
1888,1
1889,0
1890,0
1891,1
1892,1
1893,0
1894,1
1895,0
1896,2
1897,0
1898,0
1899,2
1900,0
1901,0
1902,0
1903,0
1904,0
1905,1
1906,1
1907,0
1908,0
1909,0
1910,1
1911,0
1912,2
1913,0
1914,1
1915,0
1916,2
1917,0
1918,0
1919,0
1920,0
1921,2
1922,0
1923,0
1924,2
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,2
1935,1
1936,0
1937,0
1938,1
1939,0
1940,1
1941,0
1942,0
1943,0
1944,0
1945,0
1946,1
1947,1
1948,0
1949,0
1950,2
1951,0
1952,2
1953,0
1954,1
1955,1
1956,0
1957,0
1958,1
1959,0
1960,0
1961,0
1962,0
1963,0
1964,1
1965,0
1966,2
1967,1
1968,0
1969,1
1970,0
1971,0
1972,1
1973,0
1974,0
1975,0
1976,0
1977,1
1978,0
1979,0
1980,0
1981,0
1982,1
1983,0
1984,1
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,2
1993,0
1994,0
1995,0
1996,2
1997,2
1998,0
1999,0
2000,0
2001,1
2002,2
2003,2
2004,2
2005,1
2006,0
2007,2
2008,0
2009,0
2010,0
2011,1
2012,0
2013,0
2014,0
2015,0
2016,2
2017,0
2018,0
2019,1
2020,0
2021,2
2022,0
2023,1
2024,0
2025,1
2026,1
2027,1
2028,0
2029,0
2030,2
2031,0
2032,1
2033,0
2034,0
2035,1
2036,0
2037,2
2038,1
2039,1
2040,0
2041,0
2042,0
2043,0
2044,0
2045,1
2046,0
2047,0
2048,2
2049,0
2050,0
2051,0
2052,1
2053,0
2054,0
2055,1
2056,1
2057,1
2058,0
2059,0
2060,0
2061,2
2062,0
2063,0
2064,2
2065,1
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,1
2074,2
2075,1
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,1
2085,1
2086,0
2087,0
2088,0
2089,0
2090,1
2091,1
2092,0
2093,0
2094,0
2095,1
2096,0
2097,1
2098,0
2099,0
2100,0
2101,0
2102,2
2103,0
2104,0
2105,0
2106,1
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,2
2114,0
2115,0
2116,0
2117,2
2118,2
2119,0
2120,0
2121,2
2122,0
2123,2
2124,1
2125,0
2126,1
2127,1
2128,0
2129,0
2130,2
2131,2
2132,2
2133,0
2134,2
2135,0
2136,1
2137,0
2138,0
2139,0
2140,1
2141,0
2142,0
2143,1
2144,0
2145,0
2146,1
2147,0
2148,0
2149,1
2150,1
2151,0
2152,0
2153,1
2154,0
2155,0
2156,0
2157,0
2158,0
2159,1
2160,0
2161,0
2162,2
2163,0
2164,0
2165,2
2166,2
2167,0
2168,1
2169,0
2170,0
2171,0
2172,2
2173,2
2174,0
2175,2
2176,0
2177,0
2178,0
2179,1
2180,1
2181,0
2182,1
2183,0
2184,1
2185,1
2186,1
2187,1
2188,0
2189,0
2190,1
2191,2
2192,1
2193,2
2194,0
2195,1
2196,1
2197,1
2198,0
2199,0
2200,2
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,1
2212,0
2213,0
2214,0
2215,0
2216,1
2217,0
2218,0
2219,0
2220,2
2221,2
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
2228,1
2229,0
2230,2
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,1
2239,2
2240,1
2241,1
2242,0
2243,0
2244,0
2245,0
2246,0
2247,1
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,1
2256,0
2257,0
2258,0
2259,0
2260,2
2261,0
2262,0
2263,2
2264,0
2265,0
2266,2
2267,2
2268,0
2269,2
2270,0
2271,0
2272,0
2273,0
2274,2
2275,0
2276,2
2277,0
2278,0
2279,1
2280,0
2281,2
2282,0
2283,0
2284,0
2285,0
2286,1
2287,2
2288,0
2289,1
2290,0
2291,1
2292,1
2293,0
2294,0
2295,2
2296,0
2297,1
2298,1
2299,1
2300,0
2301,0
2302,1
2303,2
2304,0
2305,0
2306,0
2307,0
2308,1
2309,0
2310,0
2311,1
2312,0
2313,0
2314,0
2315,0
2316,0
2317,1
2318,0
2319,0
2320,1
2321,0
2322,0
2323,2
2324,0
2325,1
2326,0
2327,0
2328,0
2329,1
2330,1
2331,0
2332,0
2333,1
2334,0
2335,2
2336,0
2337,2
2338,2
2339,0
2340,1
2341,0
2342,2
2343,0
2344,2
2345,2
2346,0
2347,2
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,2
2355,1
2356,0
2357,0
2358,2
2359,1
2360,0
2361,1
2362,0
2363,0
2364,2
2365,0
2366,1
2367,0
2368,2
2369,0
2370,0
2371,0
2372,0
2373,1
2374,1
2375,1
2376,1
2377,0
2378,0
2379,2
2380,0
2381,0
2382,1
2383,0
2384,0
2385,1
2386,0
2387,0
2388,0
2389,0
2390,2
2391,0
2392,2
2393,0
2394,1
2395,0
2396,0
2397,0
2398,0
2399,0
2400,2
2401,0
2402,0
2403,1
2404,1
2405,0
2406,0
2407,0
2408,0
2409,0
2410,2
2411,1
2412,2
2413,0
2414,1
2415,0
2416,0
2417,0
2418,0
2419,0
2420,0
2421,0
2422,0
2423,0
2424,2
2425,1
2426,2
2427,0
2428,0
2429,1
2430,1
2431,0
2432,0
2433,0
2434,0
2435,1
2436,2
2437,1
2438,0
2439,0
2440,1
2441,0
2442,0
2443,0
2444,2
2445,2
2446,1
2447,2
2448,0
2449,0
2450,1
2451,0
2452,0
2453,2
2454,0
2455,2
2456,1
2457,0
2458,2
2459,0
2460,0
2461,2
2462,0
2463,1
2464,0
2465,1
2466,0
2467,2
2468,2
2469,0
2470,1
2471,2
2472,1
2473,0
2474,0
2475,1
2476,0
2477,2
2478,0
2479,1
2480,2
2481,1
2482,0
2483,0
2484,0
2485,2
2486,0
2487,0
2488,1
2489,2
2490,0
2491,0
2492,0
2493,0
2494,1
2495,0
2496,0
2497,1
2498,0
2499,0
2500,1
2501,0
2502,1
2503,0
2504,0
2505,0
2506,2
2507,0
2508,1
2509,0
2510,0
2511,2
2512,0
2513,2
2514,0
2515,1
2516,0
2517,1
2518,0
2519,1
2520,1
2521,0
2522,0
2523,0
2524,0
2525,0
2526,1
2527,1
2528,0
2529,0
2530,0
2531,1
2532,0
2533,1
2534,2
2535,0
2536,0
2537,0
2538,0
2539,0
2540,2
2541,0
2542,0
2543,0
2544,1
2545,1
2546,2
2547,0
2548,0
2549,0
2550,1
2551,1
2552,0
2553,0
2554,0
2555,1
2556,0
2557,0
2558,0
2559,2
2560,0
2561,0
2562,0
2563,2
2564,2
2565,2
2566,1
2567,2
2568,0
2569,0
2570,0
2571,0
2572,2
2573,2
2574,1
2575,0
2576,2
2577,0
2578,0
2579,2
2580,1
2581,0
2582,0
2583,1
2584,0
2585,0
2586,1
2587,0
2588,0
2589,0
2590,1
2591,0
2592,0
2593,0
2594,1
2595,0
2596,0
2597,0
2598,0
2599,2
2600,2
2601,1
2602,0
2603,1
2604,0
2605,0
2606,2
2607,1
2608,2
2609,1
2610,0
2611,0
2612,0
2613,0
2614,1
2615,0
2616,2
2617,0
2618,0
2619,0
2620,1
2621,0
2622,1
2623,2
2624,0
2625,0
2626,0
2627,0
2628,0
2629,1
2630,0
2631,0
2632,0
2633,0
2634,0
2635,2
2636,0
2637,0
2638,0
2639,2
2640,2
2641,0
2642,0
2643,0
2644,1
2645,0
2646,0
2647,1
2648,1
2649,0
2650,1
2651,1
2652,0
2653,0
2654,1
2655,0
2656,2
2657,0
2658,0
2659,0
2660,0
2661,1
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,1
2671,2
2672,0
2673,2
2674,1
2675,1
2676,0
2677,0
2678,2
2679,1
2680,0
2681,2
2682,1
2683,0
2684,0
2685,2
2686,1
2687,0
2688,2
2689,0
2690,2
2691,0
2692,0
2693,0
2694,0
2695,1
2696,1
2697,1
2698,0
2699,0
2700,0
2701,0
2702,0
2703,2
2704,2
2705,0
2706,0
2707,1
2708,0
2709,2
2710,1
2711,1
2712,0
2713,0
2714,2
2715,0
2716,1
2717,0
2718,0
2719,0
2720,1
2721,0
2722,2
2723,2
2724,2
2725,0
2726,0
2727,0
2728,2
2729,1
2730,1
2731,2
2732,1
2733,0
2734,2
2735,0
2736,1
2737,2
2738,1
2739,0
2740,0
2741,1
2742,0
2743,0
2744,0
2745,2
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,1
2753,0
2754,0
2755,0
2756,0
2757,1
2758,1
2759,2
2760,0
2761,2
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,1
2769,1
2770,0
2771,1
2772,2
2773,0
2774,1
2775,0
2776,1
2777,0
2778,0
2779,0
2780,0
2781,1
2782,2
2783,1
2784,0
2785,1
2786,2
2787,1
2788,0
2789,0
2790,0
2791,0
2792,1
2793,0
2794,1
2795,0
2796,0
2797,2
2798,0
2799,1
2800,0
2801,1
2802,2
2803,0
2804,0
2805,0
2806,0
2807,0
2808,2
2809,1
2810,0
2811,0
2812,1
2813,0
2814,0
2815,0
2816,0
2817,1
2818,0
2819,0
2820,0
2821,0
2822,1
2823,0
2824,1
2825,2
2826,0
2827,0
2828,0
2829,2
2830,1
2831,0
2832,0
2833,0
2834,2
2835,0
2836,2
2837,1
2838,0
2839,0
2840,0
2841,1
2842,0
2843,1
2844,0
2845,0
2846,2
2847,1
2848,2
2849,2
2850,1
2851,1
2852,0
2853,1
2854,0
2855,0
2856,0
2857,1
2858,0
2859,0
2860,0
2861,1
2862,1
2863,0
2864,2
2865,2
2866,1
2867,0
2868,1
2869,0
2870,1
2871,1
2872,2
2873,2
2874,2
2875,0
2876,2
2877,0
2878,0
2879,2
2880,0
2881,0
2882,2
2883,1
2884,2
2885,2
2886,1
2887,0
2888,0
2889,0
2890,0
2891,1
2892,0
2893,2
2894,0
2895,1
2896,0
2897,0
2898,1
2899,1
2900,0
2901,0
2902,0
2903,2
2904,0
2905,2
2906,0
2907,1
2908,2
2909,0
2910,1
2911,0
2912,0
2913,1
2914,0
2915,0
2916,0
2917,2
2918,0
2919,0
2920,0
2921,1
2922,0
2923,0
2924,2
2925,0
2926,0
2927,0
2928,0
2929,0
2930,2
2931,2
2932,0
2933,0
2934,0
2935,2
2936,0
2937,1
2938,0
2939,2
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,1
2948,2
2949,0
2950,2
2951,2
2952,0
2953,1
2954,2
2955,1
2956,1
2957,0
2958,0
2959,0
2960,0
2961,1
2962,1
2963,0
2964,0
2965,0
2966,2
2967,0
2968,1
2969,0
2970,0
2971,0
2972,0
2973,1
2974,2
2975,0
2976,1
2977,0
2978,2
2979,0
2980,2
2981,0
2982,0
2983,0
2984,0
2985,0
2986,1
2987,0
2988,0
2989,0
2990,1
2991,1
2992,1
2993,0
2994,0
2995,2
2996,0
2997,2
2998,1
2999,0
3000,0
3001,1
3002,0
3003,2
3004,0
3005,0
3006,0
3007,2
3008,0
3009,1
3010,1
3011,2
3012,2
3013,0
3014,0
3015,1
3016,0
3017,1
3018,0
3019,0
3020,1
3021,0
3022,0
3023,0
3024,2
3025,0
3026,2
3027,0
3028,2
3029,0
3030,1
3031,0
3032,1
3033,0
3034,0
3035,2
3036,0
3037,0
3038,1
3039,0
3040,0
3041,0
3042,1
3043,0
3044,0
3045,1
3046,0
3047,0
3048,1
3049,0
3050,0
3051,2
3052,1
3053,0
3054,2
3055,1
3056,0
3057,1
3058,0
3059,1
3060,0
3061,0
3062,1
3063,1
3064,0
3065,2
3066,0
3067,2
3068,0
3069,1
3070,0
3071,0
3072,1
3073,0
3074,2
3075,0
3076,0
3077,0
3078,0
3079,0
3080,1
3081,0
3082,2
3083,0
3084,0
3085,2
3086,1
3087,2
3088,2
3089,1
3090,1
3091,0
3092,0
3093,1
3094,0
3095,0
3096,0
3097,1
3098,2
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,1
3106,0
3107,0
3108,1
3109,0
3110,0
3111,2
3112,0
3113,0
3114,1
3115,0
3116,1
3117,2
3118,1
3119,0
3120,0
3121,0
3122,2
3123,0
3124,2
3125,2
3126,0
3127,2
3128,0
3129,0
3130,0
3131,0
3132,0
3133,1
3134,0
3135,2
3136,0
3137,1
3138,0
3139,0
3140,0
3141,0
3142,1
3143,0
3144,2
3145,2
3146,2
3147,0
3148,2
3149,1
3150,1
3151,1
3152,1
3153,0
3154,0
3155,2
3156,0
3157,0
3158,0
3159,1
3160,0
3161,0
3162,1
3163,1
3164,2
3165,0
3166,2
3167,2
3168,2
3169,2
3170,0
3171,2
3172,0
3173,2
3174,0
3175,0
3176,2
3177,1
3178,2
3179,0
3180,0
3181,1
3182,0
3183,0
3184,0
3185,2
3186,1
3187,1
3188,0
3189,0
3190,0
3191,0
3192,0
3193,2
3194,0
3195,2
3196,0
3197,0
3198,2
3199,1
3200,0
3201,2
3202,1
3203,0
3204,0
3205,0
3206,0
3207,1
3208,0
3209,0
3210,1
3211,1
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,0
3221,2
3222,0
3223,2
3224,2
3225,1
3226,0
3227,0
3228,0
3229,0
3230,2
3231,2
3232,2
3233,1
3234,1
3235,0
3236,0
3237,1
3238,0
3239,0
3240,0
3241,0
3242,0
3243,1
3244,0
3245,1
3246,0
3247,0
3248,0
3249,0
3250,0
3251,1
3252,0
3253,0
3254,0
3255,1
3256,2
3257,1
3258,1
3259,1
3260,0
3261,1
3262,1
3263,0
3264,1
3265,0
3266,1
3267,1
3268,1
3269,0
3270,0
3271,0
3272,0
3273,2
3274,2
3275,0
3276,0
3277,1
3278,0
3279,0
3280,1
3281,0
3282,2
3283,2
3284,2
3285,0
3286,0
3287,0
3288,2
3289,0
3290,2
3291,2
3292,2
3293,0
3294,1
3295,1
3296,0
3297,2
3298,0
3299,0
3300,0
3301,1
3302,0
3303,0
3304,1
3305,0
3306,1
3307,0
3308,2
3309,1
3310,1
3311,0
3312,0
3313,1
3314,0
3315,1
3316,0
3317,2
3318,1
3319,0
3320,2
3321,0
3322,0
3323,2
3324,0
3325,0
3326,2
3327,0
3328,1
3329,1
3330,0
3331,0
3332,1
3333,0
3334,0
3335,0
3336,2
3337,2
3338,0
3339,1
3340,1
3341,0
3342,0
3343,0
3344,2
3345,0
3346,0
3347,0
3348,1
3349,1
3350,2
3351,1
3352,1
3353,1
3354,0
3355,2
3356,2
3357,1
3358,0
3359,0
3360,0
3361,0
3362,1
3363,0
3364,1
3365,0
3366,1
3367,1
3368,0
3369,0
3370,0
3371,0
3372,2
3373,0
3374,0
3375,0
3376,2
3377,0
3378,1
3379,0
3380,0
3381,2
3382,1
3383,0
3384,0
3385,2
3386,0
3387,0
3388,0
3389,0
3390,0
3391,0
3392,2
3393,0
3394,0
3395,1
3396,1
3397,2
3398,1
3399,2
3400,1
3401,0
3402,1
3403,0
3404,0
3405,0
3406,1
3407,1
3408,1
3409,0
3410,0
3411,0
3412,2
3413,1
3414,0
3415,1
3416,0
3417,0
3418,0
3419,1
3420,0
3421,1
3422,0
3423,0
3424,2
3425,0
3426,2
3427,1
3428,2
3429,0
3430,0
3431,0
3432,1
3433,1
3434,2
3435,0
3436,0
3437,2
3438,0
3439,1
3440,0
3441,2
3442,0
3443,0
3444,2
3445,1
3446,2
3447,0
3448,0
3449,0
3450,0
3451,1
3452,0
3453,0
3454,1
3455,2
3456,0
3457,1
3458,0
3459,1
3460,2
3461,0
3462,0
3463,2
3464,0
3465,2
3466,0
3467,0
3468,2
3469,0
3470,1
3471,2
3472,0
3473,0
3474,1
3475,2
3476,2
3477,1
3478,0
3479,0
3480,0
3481,1
3482,2
3483,2
3484,2
3485,2
3486,0
3487,0
3488,0
3489,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,1
3497,1
3498,0
3499,0
3500,0
3501,0
3502,2
3503,1
3504,1
3505,0
3506,1
3507,0
3508,0
3509,1
3510,0
3511,2
3512,1
3513,0
3514,2
3515,0
3516,2
3517,1
3518,2
3519,0
3520,2
3521,1
3522,1
3523,1
3524,0
3525,1
3526,1
3527,1
3528,1
3529,0
3530,2
3531,0
3532,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,0
3539,1
3540,0
3541,2
3542,0
3543,0
3544,2
3545,1
3546,1
3547,0
3548,0
3549,1
3550,1
3551,2
3552,1
3553,1
3554,0
3555,2
3556,0
3557,0
3558,2
3559,2
3560,2
3561,1
3562,0
3563,0
3564,2
3565,0
3566,0
3567,1
3568,0
3569,0
3570,0
3571,2
3572,0
3573,0
3574,0
3575,0
3576,1
3577,0
3578,2
3579,0
3580,2
3581,2
3582,0
3583,0
3584,2
3585,0
3586,1
3587,2
3588,0
3589,0
3590,0
3591,1
3592,0
3593,0
3594,0
3595,2
3596,0
3597,1
3598,1
3599,0
3600,0
3601,2
3602,0
3603,1
3604,2
3605,0
3606,0
3607,0
3608,0
3609,0
3610,0
3611,2
3612,1
3613,2
3614,0
3615,0
3616,1
3617,1
3618,2
3619,2
3620,0
3621,1
3622,1
3623,0
3624,1
3625,0
3626,1
3627,0
3628,1
3629,0
3630,1
3631,1
3632,1
3633,0
3634,0
3635,0
3636,2
3637,0
3638,0
3639,1
3640,1
3641,2
3642,1
3643,0
3644,2
3645,0
3646,2
3647,1
3648,2
3649,0
3650,0
3651,0
3652,2
3653,1
3654,0
3655,0
3656,0
3657,0
3658,1
3659,0
3660,0
3661,1
3662,1
3663,0
3664,0
3665,0
3666,2
3667,1
3668,0
3669,1
3670,0
3671,0
3672,2
3673,2
3674,0
3675,1
3676,0
3677,0
3678,0
3679,1
3680,1
3681,0
3682,0
3683,1
3684,1
3685,0
3686,2
3687,1
3688,2
3689,2
3690,2
3691,1
3692,2
3693,0
3694,0
3695,1
3696,1
3697,1
3698,0
3699,1
3700,0
3701,0
3702,0
3703,0
3704,2
3705,0
3706,0
3707,1
3708,0
3709,0
3710,1
3711,0
3712,1
3713,0
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,1
3721,0
3722,0
3723,2
3724,0
3725,0
3726,1
3727,0
3728,1
3729,1
3730,0
3731,1
3732,0
3733,0
3734,0
3735,2
3736,2
3737,0
3738,1
3739,0
3740,0
3741,0
3742,2
3743,0
3744,0
3745,0
3746,1
3747,1
3748,0
3749,0
3750,0
3751,2
3752,0
3753,0
3754,0
3755,2
3756,1
3757,0
3758,0
3759,2
3760,0
3761,0
3762,0
3763,0
3764,1
3765,0
3766,0
3767,1
3768,0
3769,0
3770,0
3771,0
3772,1
3773,2
3774,1
3775,0
3776,1
3777,1
3778,2
3779,2
3780,2
3781,0
3782,0
3783,2
3784,0
3785,0
3786,1
3787,0
3788,0
3789,2
3790,1
3791,0
3792,0
3793,2
3794,1
3795,2
3796,0
